Fecha de Scraping,Título,Descripción
2024-06-23 18:33:36,"Apartamento en Venta, QUINTAS DE SANTA BARBARA, Bogotá …",
2024-06-23 18:33:36,"Casa en Venta, Alhambra, Manizales",$270.000.000 | 90 m² | 4 | 2
2024-06-23 18:33:36,"Apartaestudio en Venta, RETIRO, Bogotá D.C.",$270.000.000 | 90 m² | 4 | 2
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Comuna Cuba/Barberos, Pereira",0
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",414
2024-06-23 18:33:36,"Casa en Venta, Uribe, Manizales",65 | 2 | 2
2024-06-23 18:33:36,"Casa en Venta, Palermo, Manizales",$1.600.000.000 | 534.3 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",$1.600.000.000 | 534.3 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CIUDAD SALITRE, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, LA BOQUILLA, Cartagena de Indias",$430.000.000 | 270 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, LA FELICIDAD, Bogotá D.C.",$430.000.000 | 270 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, LAURELES, Medellín",
2024-06-23 18:33:36,"Apartamento en Venta, SAN MIGUEL, Bogotá D.C.",$2.000.000.000 | 223 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, TEJARES   CRISTALES, Cali",$2.000.000.000 | 223 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, ALAMEDA DEL RIO, Barranquilla",
2024-06-23 18:33:36,"Apartamento en Venta, CUMBRES, Envigado",$2.400.000.000 | 430 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, LOS ANDES, Bogotá D.C.",$2.400.000.000 | 430 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, SAN PATRICIO   S2 AG, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, CALASANIA, Medellín",$1.660.000.000 | 275 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, cedro salazar, Bogotá D.C.",$1.660.000.000 | 275 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, BELMIRA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, Cabañas, Bello",$1.500.000.000 | 269 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CIUDAD JARDIN, Barranquilla",$1.500.000.000 | 269 m² | 4 | 4
2024-06-23 18:33:36,"Casa en Venta, Las Americas, Manizales",
2024-06-23 18:33:36,"Apartamento en Venta, chía centro, Chía",$450.000.000 | 120 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",$450.000.000 | 120 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA   S2 ND, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, BELLA SUIZA CEDRITOS, Bogotá D.C.",$830.000.000 | 256 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, ANTIGUO CONTRY, Bogotá D.C.",$830.000.000 | 256 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CASTILLOGRANDE, Cartagena de Indias",
2024-06-23 18:33:36,"Apartamento en Venta, BELEN, Medellín",$2.250.000.000 | 310 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, Alcaparros, Madrid",$2.250.000.000 | 310 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, TORRE LADERA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, PUENTE LARGO, Bogotá D.C.",$1.850.000.000 | 400 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CHAPINERO CENTRAL, Bogotá D.C.",$1.850.000.000 | 400 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, Los Benedictinos, Envigado",
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",$895.000.000 | 180 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",$895.000.000 | 180 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",
2024-06-23 18:33:36,"Apartamento en Venta, El Escobero, Envigado",$1.600.000.000 | 360 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ALTOS DE RIOMAR, Barranquilla",$1.600.000.000 | 360 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, EL TABOR, Barranquilla",
2024-06-23 18:33:36,"Apartamento en Venta, BALCONES DE LINDARAJA, Bogotá D.C.",$3.100.000.000 | 338 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, Cajica, Cajicá",$3.100.000.000 | 338 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO, Medellín",
2024-06-23 18:33:36,"Apartamento en Venta, SABANETA, Sabaneta",$400.000.000 | 154 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CHICO NORTE III, Bogotá D.C.",$400.000.000 | 154 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CHICO ALTO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, MONTEARROYO, Bogotá D.C.",$1.100.000.000 | 337 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, LOS ROSALES CERRO PIJAO, Bogotá D.C.",$1.100.000.000 | 337 m² | 4 | 4
2024-06-23 18:33:36,"Apartaestudio en Venta, CHICO NAVARRA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, LAS ACASIAS USAQUEN NID 1363818936…",$1.340.000.000 | 270 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ANTIGUO CONTRY, Bogotá D.C.",$1.340.000.000 | 270 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CAMINO VERDE, Envigado",
2024-06-23 18:33:36,"Apartamento en Venta, BALCONES DE BELLA SUIZA, Bogotá D.C.",$700.000.000 | 140 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, EL TOBERIN, Bogotá D.C.",$700.000.000 | 140 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, EL TESORO, Medellín",
2024-06-23 18:33:36,"Apartamento en Venta, ALTOS DEL CASTILLO, Bogotá D.C.",$499.000.000 | 250 m² | 5 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CHICO RESERVADO, Bogotá D.C.",$499.000.000 | 250 m² | 5 | 4
2024-06-23 18:33:36,"Apartamento en Venta, Rosales, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, SANTA PAULA   MOCHUELO, Bogotá D.C.",$940.000.000 | 222 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, Parque Central Bonavista, Bogotá D.C.",$940.000.000 | 222 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ALTOS DE LA CABRERA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO LOMA DE LOS PARRA, Med…",$1.600.000.000 | 450 m² | 2 | 5
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA OCCIDENTAL, Bogotá …",$1.600.000.000 | 450 m² | 2 | 5
2024-06-23 18:33:36,"Apartamento en Venta, Fusagasuga",
2024-06-23 18:33:36,"Apartamento en Venta, LOS ROSALES, Bogotá D.C.",$690.000.000 | 185 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, LOS ROSALES, Bogotá D.C.",$690.000.000 | 185 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CAMINO VERDE, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL BATAN, Bogotá D.C.",$320.000.000 | 185 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, Fusagasuga",$320.000.000 | 185 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, TORRES DE LA PLAZUELA, Cartagena d…",
2024-06-23 18:33:36,"Apartamento en Venta, Fusagasuga",$1.200.000.000 | 400 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, SUBA LAS PALMAS, Bogotá D.C.",$1.200.000.000 | 400 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, VALLE DEL LILI, Cali",
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA OCCIDENTAL, Bogotá …",$2.290.000.000 | 275 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CHICO ORIENTAL, Bogotá D.C.",$2.290.000.000 | 275 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, COLINA CAMPESTRE, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, CONDOMINIO ABADIAS, Floridablanca",$340.000.000 | 144 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, ciudad verde Palmeto, Soacha",$340.000.000 | 144 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, ANTIGUA LISBOA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, COLINA CAMPESTRE, Bogotá D.C.",$1.190.000.000 | 325 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, COLINA CAMPESTRE, Bogotá D.C.",$1.190.000.000 | 325 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, LOS ROSALES, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, COLINA Y SUS ALREDEDORES, Bogotá …",$1.650.000.000 | 350 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, LA CAROLINA COUNTRY, Bogotá D.C.",$1.650.000.000 | 350 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ENGATIVA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, BRITALIA NORTE, Bogotá D.C.",$3.500.000.000 | 495 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, GRATAMIRA, Bogotá D.C.",$3.500.000.000 | 495 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, TEUSAQUILLO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, PANCE, Cali",$270.000.000 | 216 m² | 5 | 3
2024-06-23 18:33:36,"Apartamento en Venta, suba, Bogotá D.C.",$270.000.000 | 216 m² | 5 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CENTRO SUBA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, SANTA ANA ORIENTAL, Bogotá D.C.",$370.000.000 | 130 m² | 4 | 2
2024-06-23 18:33:36,"Apartamento en Venta, MONTERESERVA, Bogotá D.C.",$370.000.000 | 130 m² | 4 | 2
2024-06-23 18:33:36,"Apartamento en Venta, EL NOGAL, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, ENGATIVA, Bogotá D.C.",$580.000.000 | 580 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, Juan de Acosta, Juan De Acosta",$580.000.000 | 580 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ENGATIVA, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, SANTA RITA, Cali",$1.200.000.000 | 320 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, VALLE DEL LILI, Cali",$1.200.000.000 | 320 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CIUDAD  VERDE, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, COLSAG, Cúcuta",$720.000.000 | 91 m² | 1 | 2
2024-06-23 18:33:36,"Apartamento en Venta, ALTOS DE CRISTALES, Cali",$720.000.000 | 91 m² | 1 | 2
2024-06-23 18:33:36,"Apartamento en Venta, valle  de la ferreria, Cali",
2024-06-23 18:33:36,"Apartamento en Venta, RINCON DE LOS LAGARTOS, Bogotá D.C.",$2.900.000.000 | 650 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, SAN ANDRES AFIDRO, Bogotá D.C.",$2.900.000.000 | 650 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CANEY, Cali",
2024-06-23 18:33:36,"Apartamento en Venta, ROSALES, Bogotá D.C.",$229.990.000 | 66 m² | 4 | 2
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA, Bogotá D.C.",$229.990.000 | 66 m² | 4 | 2
2024-06-23 18:33:36,"Apartamento en Venta, CHICO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, CERROS DE SUBA, Bogotá D.C.",$2.350.000.000 | 480 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, POBLADO BAGATELA, Medellín",$2.350.000.000 | 480 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO LAS SANTAS, Medellín",
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO LOS BALSOS, Medellín",$1.250.000.000 | 539 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, PRADOS DE LA CALLEJA, Bogotá D.C.",$1.250.000.000 | 539 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, EL POBLADO LOS BALSOS, Medellín",
2024-06-23 18:33:36,"Apartamento en Venta, LA BALSA, Chía",$490.000.000 | 153.66 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, PORTON DE SANTO DOMINGO, Bogotá D.…",$490.000.000 | 153.66 m² | 3 | 4
2024-06-23 18:33:36,"Apartamento en Venta, EL LIDO, Cali",
2024-06-23 18:33:36,"Apartamento en Venta, CHICO SANTA BARBARA, Bogotá D.C.",$2.200.000.000 | 500 m² | 3 | 5
2024-06-23 18:33:36,"Apartamento en Venta, normndia, Cali",$2.200.000.000 | 500 m² | 3 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CHIPICHAPE, Cali",
2024-06-23 18:33:36,"Apartamento en Venta, Ciudad Verde   Cerezo NID14499244072 , …",$460.000.000 | 180 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA ORIENTAL, Bogotá D.C.",$460.000.000 | 180 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, SANTA BARBARA OCCIDENTAL, Bogotá …",
2024-06-23 18:33:36,"Apartamento en Venta, ROSALES, Bogotá D.C.",$1.400.000.000 | 548.53 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CIUDAD JARDIN, Cali",$1.400.000.000 | 548.53 m² | 5 | 5
2024-06-23 18:33:36,"Apartamento en Venta, SANTA ROSA DEL OESTE, Cali",
2024-06-23 18:33:36,"Apartamento en Venta, ROSALES, Bogotá D.C.",$1.350.000.000 | 290 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, VALLE DE LILI, Cali",$1.350.000.000 | 290 m² | 4 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CHICO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, CARTAGENA EL LAGUITO, Cartagena de …",$1.900.000.000 | 350 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ruby, Mosquera",$1.900.000.000 | 350 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, CALI NORMANDIA, Cali",
2024-06-23 18:33:36,"Apartamento en Venta, La prosperidad, Madrid",$350.000.000 | 126 m² | 5 | 4
2024-06-23 18:33:36,"Casa en Venta, La Insula, Chinchina",$350.000.000 | 126 m² | 5 | 4
2024-06-23 18:33:36,"Casa en Venta, Comuna 8/El Diamante, Dos Quebradas",
2024-06-23 18:33:36,"Casa en Venta, Palermo, Manizales",$1.300.000.000 | 279 m² | 5 | 3
2024-06-23 18:33:36,"Casa en Venta, Otro, Villamaria",$1.300.000.000 | 279 m² | 5 | 3
2024-06-23 18:33:36,"Casa en Venta, Centro, Santa Rosa De Cabal",
2024-06-23 18:33:36,"Casa en Venta, Cerro De Oro, Manizales",$1.580.000.000 | 240 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, LA FLORIDA, Sabaneta",$1.580.000.000 | 240 m² | 3 | 3
2024-06-23 18:33:36,"Casa en Venta, Risaralda, Risaralda",
2024-06-23 18:33:36,"Casa en Venta, San Jorge, Manizales",$1.950.000.000 | 350 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$1.950.000.000 | 350 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Comuna 11/Guadalupe, Dos Quebradas",$2.600.000.000 | 384 m² | 3 | 4
2024-06-23 18:33:36,"Casa en Venta, Salamina, Salamina",$2.600.000.000 | 384 m² | 3 | 4
2024-06-23 18:33:36,"Casa en Venta, El Caribe, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$350.000.000 | 101 m² | 4 | 2
2024-06-23 18:33:36,"Casa en Venta, Centro, Manizales",$350.000.000 | 101 m² | 4 | 2
2024-06-23 18:33:36,"Casa en Venta, La Enea, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Centro, Santa Rosa De Cabal",$2.400.000.000 | 425 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, PAN DE AZUCAR, Sabaneta",$2.400.000.000 | 425 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Via Armenia, Pereira",60 | 1 | 2
2024-06-23 18:33:36,"Casa en Venta, Comuna 9/Divino Nino Jesus, Dos Quebradas",58 | 3 | 2
2024-06-23 18:33:36,"Apartamento en Venta, VALLE DEL LILI, Cali",150
2024-06-23 18:33:36,"Apartamento en Venta, la tablaza, La Estrella",$1.900.000.000 | 171 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, ASDESILLAS, Sabaneta",$1.900.000.000 | 171 m² | 4 | 4
2024-06-23 18:33:36,"Casa en Venta, Cerro De Oro, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$2.150.000.000 | 241 m² | 3 | 5
2024-06-23 18:33:36,"Casa en Venta, La Cumbre, Manizales",$2.150.000.000 | 241 m² | 3 | 5
2024-06-23 18:33:36,"Casa en Venta, Ondas De Otun, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Comuna 3/Campestre A, Dos Quebradas",$2.200.000.000 | 400 m² | 4 | 4
2024-06-23 18:33:36,"Apartamento en Venta, CIUDAD MELENDEZ, Cali",$2.200.000.000 | 400 m² | 4 | 4
2024-06-23 18:33:36,"Casa en Venta, La Sultana, Manizales",
2024-06-23 18:33:36,"Casa en Venta, La Enea, Manizales",$1.250.000.000 | 200 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Villamaria, Villamaria",$1.250.000.000 | 200 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, La Cumbre, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Villamaria, Villamaria",$600.000.000 | 198 m² | 5 | 5
2024-06-23 18:33:36,"Casa en Venta, Comuna 3/Campestre A, Dos Quebradas",$600.000.000 | 198 m² | 5 | 5
2024-06-23 18:33:36,"Casa en Venta, La Enea, Manizales",
2024-06-23 18:33:36,"Apartamento en Venta, RESERVA DE LA SIERRA, Bogotá D.C.",$350.000.000 | 108 m² | 4 | 2
2024-06-23 18:33:36,"Casa en Venta, Centro, Santa Rosa De Cabal",$350.000.000 | 108 m² | 4 | 2
2024-06-23 18:33:36,"Apartamento en Venta, CACERIO VALLE DEL LILI, Cali",
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$3.000.000.000 | 752 m² | 5 | 5
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",$3.000.000.000 | 752 m² | 5 | 5
2024-06-23 18:33:36,"Casa en Venta, Comuna Centro, Pereira",
2024-06-23 18:33:36,"Casa en Venta, La Florida, Villamaria",$320.000.000 | 105 m² | 3 | 3
2024-06-23 18:33:36,"Casa en Venta, Comuna Universidad/Pinares, Pereira",$320.000.000 | 105 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CHAPINERO, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL CENTRO, Bogotá D.C.",$600.000.000 | 120 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CHAPINERO, Bogotá D.C.",$600.000.000 | 120 m² | 3 | 3
2024-06-23 18:33:36,"Casa en Venta, La Pradera, Villamaria",
2024-06-23 18:33:36,"Casa en Venta, Comuna Universidad/Pinares, Pereira",$600.000.000 | 146 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, SANTA ANITA, Cali",$600.000.000 | 146 m² | 3 | 3
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$6.000.000.000 | 1100 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Manizales, Manizales",$6.000.000.000 | 1100 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",
2024-06-23 18:33:36,"Casa en Venta, Otro, Manizales",$1.320.000.000 | 218 m² | 4 | 5
2024-06-23 18:33:36,"Casa en Venta, Cuba / Panorama C, Pereira",$1.320.000.000 | 218 m² | 4 | 5
2024-06-23 18:33:36,"Apartamento en Venta, ROSALES PIETRAMONTE, Bogotá D.C.",
2024-06-23 18:33:36,"Apartamento en Venta, EL CORTIJO, Bogotá D.C.",$1.420.000.000 | 210 m² | 3 | 3
2024-06-23 18:33:36,"Apartamento en Venta, CHAPINERO, Bogotá D.C.",$1.420.000.000 | 210 m² | 3 | 3
